product_id,category,craft_type,material,state,district,size_m_or_units,weight_kg,handmade,quality_grade,design_complexity,raw_material_cost_inr,labour_cost_inr,inbound_procurement_cost_inr,production_overhead_inr,cost_floor_inr,selling_price_inr,mrp_inr,discount_pct,seller_count,rating,review_count,stock_units,trend_7d_pct,trend_30d_pct,trend_90d_pct,season,demand_index
SP-02375,Accessory,Leather Craft,Silk,Uttar Pradesh,Moradabad,3.59,1.89,1,1,1,1080.25,945.12,77.25,217.24,2319.86,3427.41,4720.95,0.274,90,3.88,3137,19,0.008801858165635529,-0.0024659991542030912,-0.014551498477391567,Normal,0.451
SP-02376,Pottery,Jewellery,Cotton,Karnataka,Channapatna,2.21,1.46,1,5,3,1505.86,1220.81,85.96,111.6,2924.23,4272.66,4679.8,0.087,5,3.38,3157,59,0.051525254972710516,-0.0154007841714573,-0.045078105362982346,Normal,0.482
SP-02377,Wall Art,Pottery,Cotton,Karnataka,Bengaluru Rural,0.78,0.8,1,4,3,1192.99,1894.0,100.04,383.93,3570.96,5561.79,7251.36,0.233,118,4.6,582,71,-0.029082989983014142,0.019184322527371424,0.14409236061408515,Normal,0.423
SP-02378,Pottery,Jewellery,Jute,Telangana,Hyderabad,6.26,0.58,1,1,5,1139.55,1112.64,129.36,408.79,2790.34,4251.85,4338.62,0.02,56,4.42,2767,9,0.05330801138302435,-0.036284123622002944,-0.06066712660598145,Normal,0.763
SP-02379,Bag,Metal Craft,Brass,West Bengal,Bankura,3.09,3.31,1,1,3,444.04,751.43,72.8,439.33,1707.6,2742.41,3449.57,0.205,25,4.07,4168,122,0.11742329365031202,-0.043194631217037684,-0.03273227064950075,Winter,0.397
SP-02380,Basket,Handloom,Jute,Odisha,Puri,3.81,1.41,1,4,4,854.89,460.07,37.4,109.27,1461.63,2737.22,4185.35,0.346,5,3.68,11,135,-0.04095959086336744,0.12070305974395393,-0.05150295205889879,Normal,0.685
SP-02381,Accessory,Basketry,Jute,Maharashtra,Pune,3.64,0.68,1,5,3,1089.94,554.22,78.95,133.31,1856.42,3184.64,3623.03,0.121,91,4.65,3957,61,-0.053805097929158816,0.08310174309837584,-0.031482633323140455,Wedding,0.676
SP-02382,Home Decor,Handloom,Jute,Odisha,Cuttack,1.13,2.59,1,3,4,262.68,283.48,94.07,196.79,837.02,1057.46,1241.15,0.148,26,3.45,4218,67,0.04509034634447022,-0.09057062466043111,-0.05135678819603612,Festival,0.757
SP-02383,Wall Art,Pottery,Brass,Rajasthan,Jodhpur,1.92,0.43,1,5,3,1530.85,1659.43,252.97,86.25,3529.5,4936.55,5279.73,0.065,3,3.79,2015,51,0.055327210394930076,0.06705552592910224,0.16731763565314325,Normal,0.454
SP-02384,Pottery,Wood Craft,Wool,Assam,Kamrup,5.53,0.17,1,4,1,657.39,1197.85,107.27,348.72,2311.23,3197.33,4280.23,0.253,82,3.73,2820,37,0.027592942239887265,-0.05511232701671357,0.04193267124521362,Normal,0.319
SP-02385,Wall Art,Pottery,Silver-plated,Gujarat,Ahmedabad,6.38,2.83,1,5,2,1826.37,879.93,146.16,288.14,3140.6,5116.52,7196.23,0.289,104,3.45,1347,110,-0.029038719673929337,0.24001814765396218,-0.126941762165601,Festival,0.699
SP-02386,Bag,Pottery,Jute,Uttar Pradesh,Moradabad,1.47,2.84,1,5,2,1027.26,1409.66,50.88,122.07,2609.87,3586.73,4057.39,0.116,107,4.01,3824,104,0.010805721595062668,0.08270658847385662,0.2524251735107328,Normal,0.604
SP-02387,Pottery,Metal Craft,Jute,Karnataka,Mysuru,5.95,0.48,1,3,3,606.45,753.05,146.63,127.05,1633.18,2604.26,2830.72,0.08,73,3.71,1459,20,0.021321204051370463,0.02191931066848368,-0.08543691801557757,Normal,0.533
SP-02388,Pottery,Handloom,Silk,Karnataka,Bengaluru Rural,4.53,3.48,1,2,1,1092.7,696.32,264.2,335.7,2388.92,3479.35,3823.46,0.09,31,4.74,1789,49,0.11445050263950655,0.1310136840273881,0.27477922149000594,Summer,0.574
SP-02389,Basket,Handloom,Bamboo,Odisha,Cuttack,2.26,2.73,1,5,3,1646.89,1984.03,185.4,196.33,4012.65,7046.16,7709.15,0.086,66,3.71,2269,45,-0.006540885053731273,0.06948761627119798,0.19012023658213953,Normal,0.53
SP-02390,Home Decor,Jewellery,Wool,Tamil Nadu,Salem,6.29,1.8,1,5,1,1178.91,821.91,43.24,189.24,2233.3,3367.76,3454.11,0.025,107,4.17,487,52,0.037586424278829744,-0.02812326105780525,-0.17018946435230384,Normal,0.408
SP-02391,Saree,Leather Craft,Cotton,Telangana,Hyderabad,1.59,2.91,1,1,4,1350.72,1541.22,87.2,186.96,3166.1,6032.23,6917.69,0.128,108,3.72,4222,87,0.07060123071966093,0.20830928295355255,-0.21736998911384542,Festival,0.843
SP-02392,Jewellery,Pottery,Silver-plated,Karnataka,Channapatna,4.0,1.39,1,5,1,1800.69,842.35,199.47,287.23,3129.74,4458.77,5004.23,0.109,7,3.62,1338,24,-0.07723393427488574,-0.011499079740205545,0.24259650800229376,Festival,0.729
SP-02393,Jewellery,Pottery,Brass,Assam,Kamrup,0.62,1.46,1,2,5,1159.93,1661.82,195.51,342.25,3359.51,4985.56,5797.16,0.14,94,4.26,2124,81,0.031228324717926234,0.09469479498418554,-0.07282382209948873,Monsoon,0.447
SP-02394,Saree,Pottery,Wood,Uttar Pradesh,Lucknow,6.31,2.45,1,4,5,1303.45,892.89,299.79,395.98,2892.11,4493.73,6267.41,0.283,63,3.87,3032,97,0.07913762246935072,0.08933809621579936,0.0009575757988250361,Summer,0.45
SP-02395,Saree,Pottery,Wood,Gujarat,Vadodara,0.72,0.54,1,4,2,819.12,1164.55,77.24,368.7,2429.61,3657.86,4624.35,0.209,46,4.28,2601,133,-0.07030341584311017,-0.0919251249521047,-0.018561279275906298,Normal,0.405
SP-02396,Wall Art,Embroidery,Clay,Maharashtra,Pune,3.42,3.49,1,3,5,1362.17,699.27,84.73,260.83,2407.0,4634.11,5206.87,0.11,93,3.72,493,31,-0.0044250470858748815,0.21152999144754545,-0.03509038640709722,Normal,0.734
SP-02397,Home Decor,Pottery,Bamboo,Gujarat,Ahmedabad,1.46,2.79,1,5,4,656.03,672.01,140.89,332.02,1800.95,2328.95,2610.93,0.108,64,3.77,3047,116,-0.005788716912514015,-0.11872903254118783,0.16373926048774304,Normal,0.382
SP-02398,Accessory,Wood Craft,Brass,Telangana,Nalgonda,1.85,1.88,1,1,4,1420.12,269.83,146.43,68.01,1904.39,2796.43,3460.93,0.192,21,4.4,4205,32,0.028153725123307785,0.008767028546903831,0.3244699235225449,Summer,0.396
SP-02399,Home Decor,Block Print,Brass,Rajasthan,Barmer,0.66,0.56,1,2,4,1036.48,818.37,233.88,307.53,2396.26,3275.24,4078.75,0.197,78,4.38,2747,75,0.061647437442208367,0.060436004081776545,0.17236899976150774,Normal,0.621
SP-02400,Pottery,Basketry,Clay,Assam,Barpeta,1.74,3.39,1,1,3,1196.69,621.07,186.08,336.16,2340.0,4588.2,5481.72,0.163,56,4.05,3780,90,0.021073404672429772,0.1364302792856275,-0.15613221198519434,Wedding,0.53
SP-02401,Pottery,Jewellery,Leather,Odisha,Koraput,4.1,1.09,0,3,1,1136.41,1413.03,221.34,88.06,2858.84,4430.05,5503.17,0.195,86,4.11,2676,115,0.01900878539571576,0.021725700443667475,0.1642945419036777,Normal,0.673
SP-02402,Bag,Leather Craft,Wool,Assam,Sivasagar,1.57,2.97,1,2,5,702.64,1274.35,207.93,344.51,2529.43,3453.73,3933.63,0.122,81,4.46,1280,76,-0.05349843038370694,-0.09137877792514268,0.34621517566361487,Normal,0.3
SP-02403,Pottery,Jewellery,Brass,Gujarat,Surat,6.38,1.22,1,1,3,824.6,858.26,112.8,189.45,1985.11,3038.01,3135.2,0.031,32,4.18,1369,31,-0.06259851621880667,0.04006617398208916,0.19171558317658016,Normal,0.318
SP-02404,Accessory,Pottery,Jute,Gujarat,Surat,3.81,0.95,1,5,4,796.09,2039.75,268.51,373.68,3478.03,3756.16,3864.36,0.028,11,4.37,675,33,0.008276151995790671,-0.17695502541930289,0.15272439996071008,Normal,0.667
SP-02405,Saree,Jewellery,Bamboo,Gujarat,Kutch,5.44,2.88,1,5,5,1999.72,409.14,151.22,368.72,2928.8,5242.45,5541.7,0.054,70,4.59,3615,81,-0.000494340890315928,0.2554775322726441,0.26738306485651725,Normal,0.618
SP-02406,Jewellery,Leather Craft,Brass,Odisha,Cuttack,5.4,2.58,1,5,5,1591.12,1731.12,221.54,301.52,3845.3,5583.78,7347.08,0.24,75,4.35,1668,22,0.06106265282429406,-0.046651666616663943,0.10813787292532945,Monsoon,0.579
SP-02407,Wall Art,Wood Craft,Cotton,Tamil Nadu,Salem,3.55,0.16,1,3,2,1789.2,574.31,181.27,437.31,2982.09,4266.98,6397.27,0.333,16,4.08,1942,88,-0.019113120224941594,0.026702926860743582,0.024887351572954637,Normal,0.442
SP-02408,Basket,Handloom,Wool,Rajasthan,Udaipur,4.51,0.52,1,5,1,1139.57,1219.14,274.13,428.93,3061.77,3989.57,4766.51,0.163,3,4.68,1359,142,-0.055301475210816076,0.07482529779882635,0.04395947890849923,Normal,0.476
SP-02409,Saree,Wood Craft,Jute,Uttar Pradesh,Moradabad,6.3,2.07,1,2,4,845.31,1698.94,299.93,117.15,2961.33,4032.49,5478.93,0.264,6,3.87,400,86,-0.013024478576442327,0.03251135021422065,0.17593484728595216,Normal,0.763
SP-02410,Stole,Embroidery,Brass,Maharashtra,Kolhapur,5.68,1.99,0,2,2,792.66,817.86,267.63,442.24,2320.39,3605.89,3799.67,0.051,79,3.65,3483,141,-0.0006967653244585627,0.07318464088853584,0.01912845338466821,Normal,0.469
SP-02411,Pottery,Wood Craft,Brass,Maharashtra,Pune,4.36,3.29,1,1,4,620.78,359.06,31.81,192.04,1203.69,1653.3,1999.15,0.173,98,4.35,907,133,-0.01244567320253551,0.024420726698331834,0.2480313526161758,Normal,0.711
SP-02412,Wall Art,Embroidery,Wood,Gujarat,Vadodara,2.28,3.5,1,5,5,1258.76,1095.66,157.96,70.08,2582.46,4034.83,5037.24,0.199,33,3.44,1109,125,0.08547036167001988,0.12866083780480558,-0.06596441463669453,Summer,0.572
SP-02413,Wall Art,Block Print,Silver-plated,Assam,Barpeta,5.71,2.35,1,3,2,461.15,672.86,205.19,306.9,1646.1,2887.82,3354.03,0.139,73,4.44,1050,93,-0.03237535983026668,-0.0016843598980057425,0.1359053689419491,Normal,0.945
SP-02414,Pottery,Block Print,Brass,Odisha,Cuttack,4.85,1.52,1,5,1,874.0,622.25,66.0,280.26,1842.51,2994.42,3647.28,0.179,31,4.64,3806,100,0.0932255279208758,0.05303237066321018,-0.17338050058335164,Wedding,0.864
SP-02415,Home Decor,Wood Craft,Silver-plated,Karnataka,Dharwad,5.71,3.21,0,4,2,715.16,1518.19,287.03,119.38,2639.76,3935.95,4582.01,0.141,74,4.2,4102,64,0.012160162108168766,0.015674418384350318,0.0072104911121892296,Wedding,0.669
SP-02416,Jewellery,Wood Craft,Bamboo,Odisha,Sambalpur,2.92,0.59,1,2,5,205.86,365.61,230.12,333.84,1135.43,1840.8,2641.03,0.303,95,3.75,1336,22,-0.013671659523672924,0.10027289331801995,-0.07783689441792638,Festival,0.419
SP-02417,Accessory,Metal Craft,Silver-plated,Gujarat,Surat,5.13,1.51,1,4,1,278.29,704.56,188.46,347.58,1518.89,2178.23,2193.59,0.007,107,4.06,1523,117,-0.038297187083042375,-0.01904472131018519,0.2950495844534679,Monsoon,0.757
SP-02418,Accessory,Handloom,Wool,Odisha,Cuttack,5.55,3.46,1,5,1,1489.19,247.24,250.5,221.31,2208.24,3381.7,4632.47,0.27,17,4.43,2711,121,-0.024234950470485597,0.09205949033476943,0.10958296073034393,Summer,0.535
SP-02419,Accessory,Basketry,Brass,Assam,Kamrup,6.05,0.58,1,4,3,1401.64,854.97,97.46,85.21,2439.28,2892.48,3140.59,0.079,103,4.92,2085,56,0.034665850672779996,-0.005614226978040059,0.23100993261471978,Normal,0.534
SP-02420,Bag,Pottery,Bamboo,Karnataka,Channapatna,4.52,2.64,1,4,2,1881.25,337.08,256.87,318.77,2793.97,3609.47,4580.55,0.212,57,4.25,2892,49,0.06634057617868296,-0.15721791271382443,0.2533392268455123,Normal,0.426
SP-02421,Saree,Leather Craft,Silver-plated,Telangana,Karimnagar,2.87,1.73,1,5,3,1077.4,908.92,211.0,229.8,2427.12,3370.74,4192.46,0.196,25,3.89,3385,103,0.05606276315530778,0.08291044774999246,0.03027325584033036,Winter,0.287
SP-02422,Accessory,Embroidery,Clay,Assam,Dibrugarh,0.51,3.2,1,5,4,1121.65,1568.51,292.09,171.74,3153.99,6093.92,9095.4,0.33,18,3.78,4553,122,0.043308695249280785,0.18958409115101307,-0.09819472064052512,Wedding,0.805
SP-02423,Accessory,Handloom,Bamboo,Gujarat,Ahmedabad,3.92,3.41,1,2,3,132.0,1476.27,77.04,180.93,1866.24,3524.49,4000.56,0.119,26,5.0,1760,37,-0.09108046799113623,0.028685342783110586,-0.06677469235308855,Wedding,0.674
SP-02424,Jewellery,Basketry,Wool,Uttar Pradesh,Bhadohi,5.99,0.87,1,5,4,1094.89,942.36,53.21,108.53,2198.99,3167.03,3550.48,0.108,12,4.2,894,32,0.04282785737541371,0.003923648872072832,0.13838431679770763,Normal,0.49
SP-02425,Stole,Embroidery,Clay,Gujarat,Ahmedabad,4.24,3.19,1,3,5,1345.58,1097.64,179.89,117.74,2740.85,3976.43,6015.78,0.339,26,4.29,2984,65,-0.03970736907630286,-0.09403274558492941,-0.2768221745408183,Summer,0.592
SP-02426,Stole,Pottery,Clay,West Bengal,Murshidabad,0.91,1.18,0,4,3,1809.26,753.18,123.1,382.37,3067.91,3974.03,4828.71,0.177,24,3.97,140,30,0.017577344521889034,-0.022563251634816463,-0.08602564003682203,Normal,0.665
SP-02427,Jewellery,Block Print,Wool,West Bengal,Bankura,6.29,3.3,1,1,5,720.73,1173.06,269.7,220.76,2384.25,3796.77,4232.74,0.103,30,3.93,169,0,-0.014451378339704755,0.1687571612746969,-0.09006754523667099,Festival,0.794
SP-02428,Saree,Pottery,Jute,Telangana,Karimnagar,1.12,2.77,1,2,2,1222.69,639.15,290.77,159.95,2312.56,3702.44,4212.1,0.121,75,4.09,4562,48,0.10862548218867939,0.030034346338152627,-0.1749690350336862,Normal,0.374
SP-02429,Basket,Jewellery,Leather,Gujarat,Kutch,5.04,3.26,1,5,5,1945.2,1411.41,30.58,256.27,3643.46,6346.98,6681.03,0.05,63,4.7,4287,7,-0.010184928969424752,-0.062250126612766875,-0.10980829314376386,Festival,0.506
SP-02430,Jewellery,Basketry,Wood,Telangana,Hyderabad,4.7,1.97,1,4,4,336.54,1794.83,294.98,402.29,2828.64,5317.64,7901.4,0.327,74,3.3,1761,74,-0.06535070237393206,0.14892294816704438,0.09362167288908992,Normal,0.637
SP-02431,Pottery,Jewellery,Wood,Tamil Nadu,Salem,4.42,0.6,1,1,5,1078.34,671.85,155.53,382.1,2287.82,4135.85,4626.23,0.106,31,4.19,3494,136,0.009476957766513219,0.0008007725500420587,0.1154626119612219,Wedding,0.642
SP-02432,Accessory,Block Print,Leather,Assam,Kamrup,2.01,2.45,1,3,2,1489.38,416.21,248.77,356.09,2510.45,3635.16,3782.68,0.039,65,3.63,2905,17,0.015523946347316814,-0.13537028285928943,-0.06025189892849117,Normal,0.696
SP-02433,Saree,Basketry,Wool,Rajasthan,Barmer,4.45,1.57,1,5,5,1665.7,1086.08,244.03,324.81,3320.62,5802.13,7015.88,0.173,74,4.57,1892,75,0.033681314265012634,0.22909720326402638,0.1495981331412699,Festival,0.635
SP-02434,Stole,Handloom,Silk,Karnataka,Dharwad,1.83,1.15,1,1,1,1545.54,1001.79,30.19,126.05,2703.57,3699.35,3798.1,0.026,101,3.62,1191,74,-0.004970496365276741,0.09602078202281067,-0.013636284093336726,Normal,0.607
SP-02435,Wall Art,Handloom,Brass,Maharashtra,Nagpur,5.3,2.97,1,4,5,1675.01,1512.24,155.65,60.23,3403.13,5070.14,5936.93,0.146,104,3.91,2783,149,-0.018803411658778666,-0.050008446610137196,-0.018916940327908846,Normal,0.811
SP-02436,Home Decor,Embroidery,Silk,Rajasthan,Jodhpur,3.27,1.85,0,1,3,1283.33,305.75,48.77,55.62,1693.47,3083.52,3504.0,0.12,95,3.53,4443,24,0.04267552176911709,0.18675852998504225,0.1744308698936744,Summer,0.537
SP-02437,Accessory,Basketry,Wool,Maharashtra,Pune,0.93,1.15,1,2,1,1127.89,328.16,143.4,311.34,1910.79,3434.33,4239.91,0.19,29,4.32,429,32,0.016816786263842396,0.2862251776151866,0.037504601338550506,Festival,0.697
SP-02438,Stole,Wood Craft,Clay,Tamil Nadu,Coimbatore,1.04,0.21,1,5,4,355.23,1501.51,188.57,375.21,2420.52,4641.1,7042.64,0.341,58,4.12,2145,42,0.006920275031857203,0.07021088772734968,0.12680526922441596,Festival,0.463
SP-02439,Bag,Wood Craft,Wood,Uttar Pradesh,Varanasi,4.33,0.58,1,3,4,179.28,356.2,101.27,449.53,1086.28,1966.77,2821.76,0.303,34,4.42,4572,2,-0.03842892862155385,0.03746610322894658,0.1900415197600736,Festival,0.856
SP-02440,Stole,Basketry,Wood,Odisha,Puri,2.35,2.99,1,5,5,1116.49,1767.23,211.87,367.31,3462.9,5932.72,6035.32,0.017,79,4.87,4358,120,-0.006939443712018625,0.046814525989273374,0.4702651006443892,Winter,0.608
SP-02441,Wall Art,Basketry,Jute,Karnataka,Bengaluru Rural,3.53,2.05,1,4,2,131.42,267.36,214.36,60.66,673.8,775.75,822.64,0.057,87,3.78,4130,6,-0.11466921910264986,-0.14702281637225345,0.03463010978219562,Monsoon,0.466
SP-02442,Bag,Handloom,Cotton,Telangana,Karimnagar,4.35,1.72,1,3,1,1049.54,410.8,253.48,269.37,1983.19,3082.36,3158.16,0.024,5,4.05,810,8,-0.10025730896306574,0.02555416691576056,0.06215790292858872,Normal,0.593
SP-02443,Stole,Leather Craft,Clay,Gujarat,Ahmedabad,2.97,1.74,1,1,3,1043.09,648.83,193.93,100.64,1986.49,3176.33,3329.49,0.046,9,3.99,592,97,0.0508396171416653,0.18404562079561498,-0.07557920891758557,Festival,0.665
SP-02444,Bag,Pottery,Silver-plated,West Bengal,Nadia,5.64,0.56,1,3,4,420.94,485.29,42.89,222.24,1171.36,1803.95,1969.38,0.084,47,4.25,4649,25,0.012389414608812453,-0.1631978699246294,0.04719257211803066,Festival,0.67
SP-02445,Jewellery,Jewellery,Leather,Maharashtra,Nagpur,6.44,2.23,1,4,1,1769.08,1417.61,179.72,98.05,3464.46,4970.95,7419.33,0.33,80,3.88,2847,104,0.012501957423388098,-0.033457234293425474,0.3222185098297283,Normal,0.4
SP-02446,Basket,Pottery,Wool,Karnataka,Dharwad,4.78,1.13,1,3,5,727.54,1743.61,198.94,315.72,2985.81,4829.86,6598.17,0.268,85,4.3,4499,65,0.04927740176007131,-0.058809257025820384,0.07083940972168253,Summer,0.55
SP-02447,Bag,Leather Craft,Clay,Uttar Pradesh,Moradabad,5.07,1.91,0,2,4,357.42,1464.42,235.53,398.09,2455.46,5159.11,5164.27,0.001,4,4.86,4650,124,0.07560686537215272,0.2292673512207266,-0.1249979433428603,Normal,0.552
SP-02448,Stole,Leather Craft,Wood,Odisha,Koraput,5.94,2.36,1,4,5,1257.1,2147.68,182.85,424.74,4012.37,7015.67,7036.78,0.003,114,3.95,4116,49,0.14105400833962203,-0.10416143789390644,-0.07409378244792852,Wedding,0.634
SP-02449,Accessory,Metal Craft,Silver-plated,West Bengal,Nadia,2.73,0.94,1,3,4,485.5,878.01,89.41,315.13,1768.05,2251.58,2591.0,0.131,95,4.44,3397,14,-0.0117952620647092,-0.22651988214625454,0.06403312609697083,Normal,0.452
SP-02450,Jewellery,Wood Craft,Cotton,Maharashtra,Pune,5.51,1.93,1,1,1,1509.56,860.65,123.95,389.0,2883.16,5666.76,8521.44,0.335,30,3.5,245,5,0.039008958707373045,0.18484634281894133,0.1597511316597917,Normal,0.726
SP-02451,Bag,Metal Craft,Jute,Tamil Nadu,Kanchipuram,1.01,1.18,1,5,3,268.37,484.16,165.75,164.61,1082.89,1584.7,2179.78,0.273,16,4.29,2111,28,0.019233366785467863,0.15140890179781197,0.1573021586020082,Wedding,0.853
SP-02452,Pottery,Leather Craft,Jute,Assam,Barpeta,0.66,3.05,0,2,4,446.82,732.78,85.83,153.23,1418.66,1903.92,2132.05,0.107,10,3.48,3662,25,-0.05965725061573782,-0.010143988711382362,-0.05863794743939485,Normal,0.697
SP-02453,Wall Art,Handloom,Silk,Rajasthan,Udaipur,5.0,1.27,0,1,1,381.7,335.79,268.0,100.23,1085.72,1812.07,1933.91,0.063,61,4.62,1169,9,0.05324325612995158,0.07682860706160152,-0.22411027516657933,Wedding,0.649
SP-02454,Pottery,Handloom,Brass,Karnataka,Dharwad,5.19,0.36,1,1,4,434.16,898.48,66.86,420.74,1820.24,3131.21,3224.73,0.029,25,3.89,2459,111,-0.10683256532399675,-0.03624645210906408,0.1896740392293661,Normal,0.482
SP-02455,Home Decor,Block Print,Clay,Rajasthan,Udaipur,4.12,3.27,1,3,1,1041.83,1389.2,244.08,235.05,2910.16,6101.38,6660.9,0.084,50,4.39,551,67,0.031369548455663615,0.09062182029575708,0.059580496578848556,Festival,0.472
SP-02456,Accessory,Metal Craft,Cotton,Maharashtra,Kolhapur,4.29,2.21,1,2,4,1505.78,689.7,100.97,246.7,2543.15,3996.67,4103.36,0.026,23,3.15,2835,29,-0.08588063398440182,-0.1272704998733492,0.3902679367063708,Normal,0.732
SP-02457,Pottery,Handloom,Silk,Telangana,Warangal,1.51,0.97,1,3,4,1271.38,544.29,202.31,316.18,2334.16,4050.65,4133.32,0.02,38,4.16,3332,65,0.1286542345510437,0.06385867039998175,0.395312116797358,Normal,0.559
SP-02458,Saree,Basketry,Leather,Odisha,Sambalpur,5.07,2.29,0,3,3,493.47,633.32,276.21,288.98,1691.98,2822.48,3641.91,0.225,97,4.15,18,144,-0.0223120686959009,0.08450354234370192,0.04853636356256118,Festival,0.803
SP-02459,Stole,Jewellery,Silver-plated,Gujarat,Surat,3.0,2.61,1,2,1,618.1,1173.84,263.09,418.43,2473.46,5176.43,7249.9,0.286,112,3.36,1684,64,0.007524050577326488,0.13832044133193755,-0.041588223711601396,Festival,0.79
SP-02460,Accessory,Block Print,Silk,Telangana,Warangal,3.33,1.89,1,4,3,1028.65,554.0,100.27,438.66,2121.58,2568.66,2899.16,0.114,83,3.64,2431,24,0.056215255947301174,-0.03424376161781805,0.3384717071632516,Winter,0.628
SP-02461,Bag,Handloom,Cotton,Rajasthan,Jaipur,1.58,1.47,0,2,5,300.3,946.22,296.95,108.1,1651.57,2511.54,2828.31,0.112,47,4.55,2565,148,-0.0018353445820180163,-0.028156837444868334,-0.05611044438799037,Wedding,0.629
SP-02462,Pottery,Basketry,Brass,Uttar Pradesh,Bhadohi,3.8,3.28,1,2,4,1521.21,1782.58,88.53,312.74,3705.06,5991.88,8956.47,0.331,20,4.18,1972,129,-0.05704394632151001,-0.004367984740766155,0.13719433011863832,Normal,0.47
SP-02463,Stole,Basketry,Bamboo,Assam,Barpeta,6.39,2.64,1,3,5,465.34,995.39,45.73,410.59,1917.05,2815.6,2896.71,0.028,52,3.12,369,42,0.06309883635199172,-0.06621664774248692,0.4442650117897799,Normal,0.341
SP-02464,Bag,Basketry,Brass,Gujarat,Ahmedabad,2.98,2.8,0,4,2,936.64,1261.49,179.44,165.24,2542.81,3888.16,4458.9,0.128,89,4.2,254,67,0.030433497060596695,0.16262664102103422,0.15284199768611756,Normal,0.478
SP-02465,Pottery,Wood Craft,Wool,West Bengal,Nadia,0.67,1.75,1,3,4,380.46,1907.61,152.32,166.72,2607.11,4746.35,5670.67,0.163,57,4.72,2431,106,0.0026710066535869693,0.021991953919033465,0.19557194702792843,Winter,0.749
SP-02466,Accessory,Embroidery,Wool,Rajasthan,Jaipur,2.99,2.06,0,2,3,933.2,499.38,145.72,308.29,1886.59,4008.1,4385.23,0.086,69,4.06,1512,15,0.050930595050533004,0.21528224054668466,0.14190942153844116,Wedding,0.95
SP-02467,Pottery,Embroidery,Jute,Karnataka,Channapatna,4.38,1.47,1,2,3,177.6,973.42,251.6,444.7,1847.32,2249.05,3176.62,0.292,73,4.9,1485,117,-0.07057638963934286,-0.09671738021049808,-0.06371171152838495,Summer,0.507
SP-02468,Accessory,Metal Craft,Silver-plated,Telangana,Hyderabad,5.2,3.14,1,2,3,480.3,447.27,297.9,342.32,1567.79,2792.21,4006.04,0.303,53,3.43,4624,77,0.014489123057120964,0.1335613506036673,0.12821030618685003,Normal,0.467
SP-02469,Pottery,Leather Craft,Brass,Uttar Pradesh,Moradabad,1.68,2.43,1,4,1,877.49,1075.35,268.98,427.49,2649.31,4705.46,4974.06,0.054,5,4.18,3470,37,-0.0027479828160494567,0.13990938515495605,0.019589293962306943,Normal,0.801
SP-02470,Jewellery,Embroidery,Silver-plated,Tamil Nadu,Salem,1.15,1.46,0,4,2,1432.67,274.51,215.65,282.06,2204.89,2782.2,3608.56,0.229,45,4.37,1269,105,-0.045808755579922034,-0.08783678382905624,0.22588270545513361,Summer,0.617
SP-02471,Basket,Jewellery,Bamboo,Gujarat,Kutch,1.98,2.02,1,3,4,1342.3,1616.9,103.0,341.72,3403.92,5052.79,6683.58,0.244,65,4.32,2696,113,0.029913646065487152,0.19458033584783055,0.14638725079503923,Winter,0.658
SP-02472,Wall Art,Handloom,Clay,Maharashtra,Kolhapur,4.68,1.95,1,1,1,676.85,1024.78,158.44,416.42,2276.49,3929.09,5989.47,0.344,95,3.89,2361,25,0.05418991983281703,0.14299747784529546,0.3942685522337663,Wedding,0.723
SP-02473,Jewellery,Embroidery,Bamboo,Odisha,Koraput,0.75,1.88,1,2,2,934.03,969.0,263.17,376.33,2542.53,3135.5,4505.03,0.304,22,3.51,1676,4,0.04419192480009421,0.03801861073912589,-0.2116321444141544,Normal,0.334
SP-02474,Wall Art,Embroidery,Leather,Maharashtra,Solapur,2.02,3.07,1,4,5,237.46,416.57,186.41,372.68,1213.12,2328.1,2330.43,0.001,62,3.37,2442,10,0.012471905300815385,0.03614109155319954,0.26568375188559146,Festival,0.666
SP-02475,Bag,Block Print,Bamboo,Gujarat,Vadodara,1.23,2.61,1,1,5,1379.96,713.98,176.6,276.19,2546.73,4764.14,6635.29,0.282,78,3.52,459,131,0.03958329667760475,0.0714900764623183,0.20178375360022166,Summer,0.502
SP-02476,Saree,Pottery,Wood,Karnataka,Dharwad,4.24,1.95,1,4,2,1092.82,817.3,273.3,93.67,2277.09,4497.22,5511.3,0.184,79,3.48,854,90,0.05284668016635642,0.13682905593855288,0.2864455931175998,Normal,0.347
SP-02477,Stole,Embroidery,Leather,Odisha,Sambalpur,2.13,2.83,1,2,4,571.67,1220.04,126.05,66.28,1984.04,2747.52,3486.7,0.212,68,4.6,4765,19,-0.006579677292556308,0.018343511522952095,0.2739450112904023,Winter,0.69
SP-02478,Pottery,Jewellery,Brass,Maharashtra,Pune,5.85,2.78,1,1,4,1008.95,394.66,85.73,257.9,1747.24,3045.66,3195.87,0.047,101,4.64,2917,3,0.06498545050344395,0.23082902800062507,-0.06898942815549544,Normal,0.612
SP-02479,Saree,Embroidery,Bamboo,West Bengal,Bankura,4.96,1.7,0,5,5,595.43,2115.52,192.35,58.63,2961.93,5038.82,7692.85,0.345,92,4.17,4851,12,0.019393745607030676,0.2097544219679911,0.02418572484012327,Normal,0.61
